year_page,report_id,doc_title,report_month,download_url,pdf_path,market_transactions_page,market_scope,billing_month,metric,value,source_report_count,overlap_row_count
2024,6350,July 2024 - Market Operations Highlights,2024-07-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2024-market-operations-highlights/July%202024%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2024_2024_07_6350_July_2024_-_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2023-07-01,Bilateral_Quantity_GWh,7252.0,11,11
2024,6351,August 2024 - Market Operations Highlights,2024-08-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2024-market-operations-highlights/August%202024%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2024_2024_08_6351_August_2024_-_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2023-08-01,Bilateral_Quantity_GWh,7262.0,12,12
2024,6352,September 2024 - Market Operations Highlights,2024-09-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2024-market-operations-highlights/September%202024%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2024_2024_09_6352_September_2024_-_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2023-09-01,Bilateral_Quantity_GWh,7311.0,13,13
2024,6342,October 2024 Market Operations Highlights,2024-10-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2024-market-operations-highlights/October%202024%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2024_2024_10_6342_October_2024_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2023-10-01,Bilateral_Quantity_GWh,7400.0,13,13
2024,6485,November 2024 Market Operations Highlights,2024-11-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2024-market-operations-highlights/November%202024%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2024_2024_11_6485_November_2024_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2023-11-01,Bilateral_Quantity_GWh,7318.0,13,13
2024,6748,December 2024 Market Operations Highlights,2024-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2024-market-operations-highlights/December%202024%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2024_2024_12_6748_December_2024_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2023-12-01,Bilateral_Quantity_GWh,6824.0,13,13
2025,7108,January 2025 Market Operations Highlights,2025-01-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20January%202025%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_01_7108_January_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-01-01,Bilateral_Quantity_GWh,6814.0,13,13
2025,6856,February 2025 Market Operations Highlights,2025-02-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20February%202025%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_02_6856_February_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-02-01,Bilateral_Quantity_GWh,6930.0,13,13
2025,7007,April 2025 - Market Operations Highlights,2025-04-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20April%202025%20-%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_04_7007_April_2025_-_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-03-01,Bilateral_Quantity_GWh,6773.0,14,14
2025,7110,May 2025 Market Operations Highlights,2025-05-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20May%202025%20Market%20Operations%20Highlights%20%28v2%29.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_05_7110_May_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-04-01,Bilateral_Quantity_GWh,7530.0,14,14
2025,7176,June 2025 Market Operations Highlights,2025-06-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20June%202025%20Market%20Operations%20Highlights%20%28v2%29.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_06_7176_June_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-05-01,Bilateral_Quantity_GWh,7807.0,14,14
2025,7353,July 2025 Market Operations Highlights,2025-07-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20July%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_07_7353_July_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-06-01,Bilateral_Quantity_GWh,7701.0,14,14
2025,7352,August 2025 Market Operations Highlights,2025-08-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20August%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_08_7352_August_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-07-01,Bilateral_Quantity_GWh,7410.0,14,14
2025,7462,September 2025 Market Operations Highlights,2025-09-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20September%202025%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_09_7462_September_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-08-01,Bilateral_Quantity_GWh,7668.0,14,14
2025,7552,October 2025 Market Operations Highlights,2025-10-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20October%202025%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_10_7552_October_2025_Market_Operations_Highlights.pdf,9,Luzon_Visayas_Mindanao,2024-09-01,Bilateral_Quantity_GWh,7471.0,14,14
2025,7640,November 2025 Market Operations Highlights,2025-11-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20November%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_11_7640_November_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2024-10-01,Bilateral_Quantity_GWh,7205.0,14,14
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2024-11-01,Bilateral_Quantity_GWh,7227.0,14,14
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2024-12-01,Bilateral_Quantity_GWh,6824.0,13,13
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-01-01,Bilateral_Quantity_GWh,6805.0,12,12
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-02-01,Bilateral_Quantity_GWh,7157.0,11,11
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-03-01,Bilateral_Quantity_GWh,6825.0,10,10
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-04-01,Bilateral_Quantity_GWh,7922.0,9,9
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-05-01,Bilateral_Quantity_GWh,8254.0,8,8
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-06-01,Bilateral_Quantity_GWh,8274.0,7,7
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-07-01,Bilateral_Quantity_GWh,8012.0,6,6
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-08-01,Bilateral_Quantity_GWh,8304.0,5,5
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-09-01,Bilateral_Quantity_GWh,8236.0,4,4
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-10-01,Bilateral_Quantity_GWh,8140.0,3,3
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-11-01,Bilateral_Quantity_GWh,8292.0,2,2
2025,7727,December 2025 Market Operations Highlights,2025-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2025-market-operations-highlights/IEMOP%20-%20December%202025%20Market%20Operations%20Highlights%20v2.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2025_2025_12_7727_December_2025_Market_Operations_Highlights.pdf,10,Luzon_Visayas_Mindanao,2025-12-01,Bilateral_Quantity_GWh,7926.0,1,1
2021,3240,April 2021 Market Operations Highlights,2021-04-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2021-market-operations-highlights/APRIL_2021_MARKET%20OPERATIONS%20HIGHLIGHTS.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2021_2021_04_3240_April_2021_Market_Operations_Highlights.pdf,11,Luzon_Visayas,2020-04-01,Customer_ESSP_PHP_per_kWh,1.5,1,1
2021,3239,May 2021 Market Operations Highlights,2021-05-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2021-market-operations-highlights/MAY_2021_MARKET%20OPERATIONS%20HIGHLIGHTS.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2021_2021_05_3239_May_2021_Market_Operations_Highlights.pdf,11,Luzon_Visayas,2020-05-01,Customer_ESSP_PHP_per_kWh,2.19,3,3
2021,3237,July 2021 Market Operations Highlights,2021-07-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2021-market-operations-highlights/JULY_2021_MARKET%20OPERATIONS%20HIGHLIGHTS.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2021_2021_07_3237_July_2021_Market_Operations_Highlights.pdf,10,Luzon_Visayas,2020-06-01,Customer_ESSP_PHP_per_kWh,3.25,5,5
2021,3234,August 2021 Market Operations Highlights,2021-08-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2021-market-operations-highlights/AUGUST_2021_MARKET%20OPERATIONS%20HIGHLIGHTS.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2021_2021_08_3234_August_2021_Market_Operations_Highlights.pdf,10,Luzon_Visayas,2020-07-01,Customer_ESSP_PHP_per_kWh,2.09,7,7
2021,3233,September 2021 Market Operations Highlights,2021-09-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2021-market-operations-highlights/SEPTEMBER_2021_MARKET%20OPERATIONS%20HIGHLIGHTS.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2021_2021_09_3233_September_2021_Market_Operations_Highlights.pdf,10,Luzon_Visayas,2020-08-01,Customer_ESSP_PHP_per_kWh,2.05,8,8
2021,3232,October 2021 Market Operations Highlights,2021-10-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2021-market-operations-highlights/OCTOBER_2021_MARKET%20OPERATIONS%20HIGHLIGHTS.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2021_2021_10_3232_October_2021_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2020-09-01,Customer_ESSP_PHP_per_kWh,3.53,9,9
2021,3232,October 2021 Market Operations Highlights,2021-10-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2021-market-operations-highlights/OCTOBER_2021_MARKET%20OPERATIONS%20HIGHLIGHTS.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2021_2021_10_3232_October_2021_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2020-10-01,Customer_ESSP_PHP_per_kWh,2.07,9,9
2021,3230,December 2021 Market Operations Highlights,2021-12-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2021-market-operations-highlights/DECEMBER_2021_MARKET%20OPERATIONS%20HIGHLIGHTS.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2021_2021_12_3230_December_2021_Market_Operations_Highlights.pdf,10,Luzon_Visayas,2020-11-01,Customer_ESSP_PHP_per_kWh,1.84,10,10
2022,3258,January 2022 Market Operations Highlights,2022-01-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2022-market-operations-highlights/January%202022%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2022_2022_01_3258_January_2022_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2020-12-01,Customer_ESSP_PHP_per_kWh,1.96,11,11
2022,3258,January 2022 Market Operations Highlights,2022-01-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2022-market-operations-highlights/January%202022%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2022_2022_01_3258_January_2022_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2021-01-01,Customer_ESSP_PHP_per_kWh,2.58,10,10
2022,3258,January 2022 Market Operations Highlights,2022-01-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2022-market-operations-highlights/January%202022%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2022_2022_01_3258_January_2022_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2021-02-01,Customer_ESSP_PHP_per_kWh,2.34,9,9
2022,3442,March 2022 Market Operations Highlights,2022-03-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2022-market-operations-highlights/March%202022%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2022_2022_03_3442_March_2022_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2021-03-01,Customer_ESSP_PHP_per_kWh,4.5,10,10
2022,3513,April 2022 Market Operations Highlights,2022-04-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2022-market-operations-highlights/April%202022%20Market%20Operations%20Highlights.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2022_2022_04_3513_April_2022_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2021-04-01,Customer_ESSP_PHP_per_kWh,4.04,10,10
2022,3636,May 2022 Market Operations Highlights,2022-05-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2022-market-operations-highlights/MO%20Updates%20for%20Media_05302022_djs_ejdg_v2_.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2022_2022_05_3636_May_2022_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2021-05-01,Customer_ESSP_PHP_per_kWh,8.31,10,10
2022,3636,May 2022 Market Operations Highlights,2022-05-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2022-market-operations-highlights/MO%20Updates%20for%20Media_05302022_djs_ejdg_v2_.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2022_2022_05_3636_May_2022_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2021-06-01,Customer_ESSP_PHP_per_kWh,7.26,9,9
2022,3771,June 2022 Market Operations Highlights,2022-06-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2022-market-operations-highlights/MO%20Updates%20for%20Media_June2022%20Results.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2022_2022_06_3771_June_2022_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2021-07-01,Customer_ESSP_PHP_per_kWh,7.12,9,9
2022,3848,July 2022 Market Operations Highlights,2022-07-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2022-market-operations-highlights/MO%20Updates%20for%20Media_July2022%20Results.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2022_2022_07_3848_July_2022_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2021-08-01,Customer_ESSP_PHP_per_kWh,5.13,9,9
2022,4058,September 2022 Market Operations Highlights,2022-09-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2022-market-operations-highlights/MO%20Updates%20for%20Media_Sep2022%20Result.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2022_2022_09_4058_September_2022_Market_Operations_Highlights.pdf,12,Luzon_Visayas,2021-09-01,Customer_ESSP_PHP_per_kWh,3.41,10,10
2022,4138,October 2022 Market Operations Highlights,2022-10-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2022-market-operations-highlights/MO%20Updates%20for%20Media_Oct2022%20Results.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2022_2022_10_4138_October_2022_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2021-10-01,Customer_ESSP_PHP_per_kWh,6.43,10,10
2022,4138,October 2022 Market Operations Highlights,2022-10-01,https://www.iemop.ph/wp-content/uploads/downloads/reports/2022-market-operations-highlights/MO%20Updates%20for%20Media_Oct2022%20Results.pdf,/Users/emmettsexton/Documents/GitHub/PHL_electricity_prices/iemop_market_transactions_2021_2025/data/raw_pdfs/2022_2022_10_4138_October_2022_Market_Operations_Highlights.pdf,9,Luzon_Visayas,2021-11-01,Customer_ESSP_PHP_per_kWh,5.15,10,10
